#,داوران,تعداد قضاوت در این فصل
۱,علی خسروی,۱۷
۲,جلال مرادی,۱۷
۳,مسعود مرادی,۱۶
۴,رحیم رحیمی‌مقدم,۱۶
۵,محسن ترکی,۱۳
۶,خداداد افشاریان,۱۳
۷,فریدون اصفهانیان,۱۲
۸,هدایت ممبینی,۱۱
۹,محسن قهرمانی,۱۱
۱۰,حسین یدی,۹
۱۱,سیامک بخشی,۹
۱۲,حسن نوشه‌ور,۸
