#,داوران,تعداد قضاوت در این فصل
۱,محسن ترکی,۱۴
۲,اشکان خورشیدی,۱۳
۳,حسین زرگر,۱۳
۴,بیژن حیدری,۱۲
۵,رضا کرمانشاهی,۱۱
۶,موعود بنیادی‌فر,۱۱
۷,شاهین حاج‌بابایی,۱۱
۸,پیام حیدری,۱۱
۹,احمد صالحی,۱۱
۱۰,مهدی سیدعلی,۱۰
۱۱,علیرضا فغانی,۱۰
۱۲,یداله جهانبازی,۹
۱۳,تورج حق‌وردی,۹
۱۴,سعید بخشی‌زاده,۸
۱۵,محمدرضا اکبریان,۸
۱۶,محمدرضا فغانی,۷
۱۷,حمید حاج‌ملک,۷
۱۸,رضا مهدوی,۶
۱۹,رضا عادل,۶
۲۰,محمدحسین زاهدی‌فر,۶
