#,داوران,تعداد قضاوت در این فصل
۱,سعید مظفری‌زاده,۲۴
۲,هدایت ممبینی,۲۱
۳,محسن ترکی,۲۱
۴,تورج حق‌وردی,۲۰
۵,یداله جهانبازی,۲۰
۶,علیرضا فغانی,۱۹
۷,محسن قهرمانی,۱۹
۸,محمود رفیعی,۱۸
۹,احمد صالحی,۱۵
۱۰,خداداد افشاریان,۱۵
۱۱,سعید بخشی‌زاده,۱۳
۱۲,غلامرضا جباری,۱۲
۱۳,شاهین حاج‌بابایی,۱۲
۱۴,مسعود مرادی,۱۰
۱۵,البرز حاجی‌پور,۸
۱۶,محمدحسین اسدی,۸
۱۷,محمدرضا اکبریان,۷
