#,داوران,تعداد قضاوت
۱,پیام حیدری,۱۷
۲,بیژن حیدری,۱۵
۳,وحید کاظمی,۱۵
۴,محمدرضا اکبریان,۱۵
۵,مهدی سیدعلی,۱۳
۶,موعود بنیادی‌فر,۱۲
۷,امیر عرب‌براقی,۱۱
۸,علی صفایی,۱۱
۹,حمید حاج‌ملک,۱۱
۱۰,اشکان خورشیدی,۱۱
۱۱,کوپال ناظمی,۱۱
۱۲,رضا مهدوی,۱۰
۱۳,محمدحسین زاهدی‌فر,۱۰
۱۴,علی بای,۹
۱۵,علی‌اصغر مومنی,۸
۱۶,مرتضی منصوریان,۸
۱۷,حسن اکرمی,۷
