#,داوران,تعداد قضاوت در این فصل
۱,فریدون اصفهانیان,۲۵
۲,رحیم رحیمی‌مقدم,۲۲
۳,محسن ترکی,۲۱
۴,مسعود مرادی,۲۰
۵,خداداد افشاریان,۱۸
۶,هدایت ممبینی,۱۸
۷,علی خسروی,۱۷
۸,محسن قهرمانی,۱۶
۹,محمود رفیعی,۱۴
۱۰,ایرج نظری,۱۲
۱۱,نوید مظفری,۱۱
۱۲,حسن نوشه‌ور,۱۰
