#,داوران,تعداد قضاوت در این فصل
۱,مسعود مرادی,۲۰
۲,تورج حق‌وردی,۲۰
۳,یداله جهانبازی,۱۹
۴,خداداد افشاریان,۱۹
۵,سعید مظفری‌زاده,۱۸
۶,هدایت ممبینی,۱۷
۷,سعید بخشی‌زاده,۱۵
۸,محسن قهرمانی,۱۵
۹,احمد صالحی,۱۵
۱۰,محمود رفیعی,۱۵
۱۱,محسن ترکی,۱۴
۱۲,علیرضا فغانی,۱۴
۱۳,البرز حاجی‌پور,۱۴
۱۴,شاهین حاج‌بابایی,۱۲
۱۵,رحیم مهرپیشه,۱۲
۱۶,نوید مظفری,۱۰
