#,داوران,تعداد قضاوت در این فصل
۱,جلال مرادی,۱۲
۲,مسعود مرادی,۱۲
۳,علی خسروی,۱۱
۴,فریدون اصفهانیان,۱۱
۵,حسین یدی,۸
۶,سیامک بخشی,۸
۷,رحیم رحیمی‌مقدم,۸
۸,فرج‌اله یثربی,۸
۹,خداداد افشاریان,۸
۱۰,محسن ترکی,۷
۱۱,حسین عرب‌براقی,۷
۱۲,سعید بطحایی,۷
۱۳,محسن قهرمانی,۶
۱۴,غلامعلی همیراد,۶
۱۵,هدایت ممبینی,۶
۱۶,سعادت باغبان,۴
۱۷,مهدی هنروری,۴
۱۸,بهرام مهرپیما,۱
۱۹,پائولو مانوئل گومز کاستا,۱
۲۰,پاسکواله رودومونتی,۱
