#,داوران,تعداد قضاوت در این فصل
۱,مسعود مرادی,۱۸
۲,رحیم رحیمی‌مقدم,۱۸
۳,محسن قهرمانی,۱۷
۴,هدایت ممبینی,۱۶
۵,نوید مظفری,۱۶
۶,خداداد افشاریان,۱۶
۷,سعید مظفری‌زاده,۱۵
۸,یداله جهانبازی,۱۴
۹,محسن ترکی,۱۴
۱۰,محمود رفیعی,۱۳
۱۱,علی خسروی,۱۱
۱۲,علیرضا فغانی,۱۱
۱۳,البرز حاجی‌پور,۱۱
