#,داوران,تعداد قضاوت در این فصل
۱,حسین زرگر,۲۰
۲,محمدرضا اکبریان,۱۷
۳,تورج حق‌وردی,۱۵
۴,مهدی سیدعلی,۱۵
۵,یداله جهانبازی,۱۴
۶,علیرضا فغانی,۱۴
۷,احمد صالحی,۱۳
۸,شاهین حاج‌بابایی,۱۳
۹,اشکان خورشیدی,۱۲
۱۰,سعید مظفری‌زاده,۱۲
۱۱,جمشید دانش‌مهر,۱۱
۱۲,موعود بنیادی‌فر,۱۱
۱۳,البرز حاجی‌پور,۹
۱۴,حسن اکرمی,۷
۱۵,جمشید محمدی,۷
۱۶,غلامرضا جباری,۶
